application_id,client_id,equifax_id,reporting_dt,account_uid,fund_date,trade_owner_indic,trade_opened_dt,trade_trade_type_code,trade_loan_kind_code,trade_acct_type1,trade_is_consumer_loan,trade_has_card,trade_is_novation,trade_is_money_source,trade_close_dt,account_amt_credit_limit,account_amt_currency_code,account_amt_ensured_amt,coborrower_has_solidary,coborrower_solidary_num,paymnt_condition_principal_terms_amt,paymnt_condition_principal_terms_amt_dt,paymnt_condition_interest_terms_amt,paymnt_condition_interest_terms_amt_dt,paymnt_condition_terms_frequency,paymnt_condition_min_paymt,paymnt_condition_grace_start_dt,paymnt_condition_grace_end_dt,paymnt_condition_interest_payment_due_date,overall_val_credit_total_amt,overall_val_credit_total_monetary_amt,overall_val_credit_total_amt_date,month_aver_paymt_aver_paymt_amt,month_aver_paymt_calc_date,has_collaterals,has_guarantees,has_indie_guarantees,collat_insured_insur_sign,collat_insured_insur_limit,collat_insured_currency_code,collat_insured_has_franchise,collat_insured_insur_start_dt,collat_insured_insur_end_dt,collat_insured_insur_fact_end_dt,collat_insured_insur_end_reason,colat_repaid,collat_repay_code,collat_repay_dt,collat_repay_amt,loan_indicator,loan_indicator_dt,legal_items_has_legal_dispute,legal_items_court_act_dt,legal_items_court_act_effect_code,hold_code,hold_dt,file_since_dt,last_updated_dt,last_uploaded_dt,arrear_sign,arrear_start_amt_outstanding,arrear_last_payment_due_code,arrear_amt_outstanding,arrear_principal_outstanding,arrear_int_outstanding,arrear_other_amt_outstanding,arrear_calc_date,arrear_unconfirm_grace,due_arrear_start_dt,due_arrear_last_payment_due_code,due_arrear_amt_outstanding,due_arrear_principal_outstanding,due_arrear_int_outstanding,due_arrear_other_amtoutstanding,due_arrear_calc_date,past_due_dt,past_due_last_payment_due_code,past_due_amt_past_due,past_due_principal_amt_past_due,past_due_int_amt_past_due,past_due_other_amt_past_due,past_due_calc_date,past_due_principal_missed_date,past_due_int_missed_date,delay5,delay30,delay60,delay90,delay_more,cred_max_overdue,attr_value
52310337,16074865,9663012,2023-08-19,722915953568278419,2020-01-28,1.0,2020-01-28,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2021-12-28,61694.0,RUB,,0.0,,,,,,,,,,,17.127,,2021-12-28,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2021-12-28,,,,,,2020-01-28,2021-12-28,2022-01-04,0.0,61694.0,1.0,0.0,0.0,0.0,0.0,2021-12-28,,,1.0,0.0,0.0,0.0,0.0,2021-12-28,,1.0,0.0,0.0,0.0,0.0,2021-12-28,,,2,2,0,0,0,2980.1,CCCCCCCCCCCCCCCCCCCC211000003100000000000010
52310337,16074865,9663012,2023-08-19,9256738888121526,2021-05-09,1.0,2021-05-09,1.0,1.0,19.0,1.0,1.0,0.0,1.0,2026-05-11,189585.0,RUB,,0.0,,0.0,,,,,,,,,10.294,189585.0,2021-05-09,0.0,2023-04-05,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-04-05,,,,,,2021-05-09,2023-04-05,2023-06-26,0.0,189585.0,1.0,0.0,0.0,0.0,0.0,2023-04-05,,,1.0,0.0,0.0,0.0,0.0,2023-04-05,,1.0,0.0,0.0,0.0,0.0,2023-04-05,,,16,0,0,0,0,2872.31,CCCCC10101111111011111101000
52310337,16074865,9663012,2023-08-19,850578897244552858,2022-12-25,1.0,2022-12-22,1.0,1.0,14.0,1.0,0.0,0.0,1.0,2023-04-28,66199.0,RUB,,0.0,,0.0,,,,,,,,,18.244,13569.54,2022-12-22,0.0,2023-04-28,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-04-28,,,,,,2022-12-22,2023-04-28,2023-05-02,0.0,66199.0,1.0,0.0,0.0,0.0,0.0,2023-04-28,,,1.0,0.0,0.0,0.0,0.0,2023-04-28,2023-03-28,1.0,0.0,0.0,0.0,0.0,2023-04-28,,,2,0,0,0,0,1278.2,CCCCC1100
52310337,16074865,9663012,2023-08-19,856046951349934870,2023-02-09,1.0,2023-02-09,1.0,5.0,19.0,0.0,1.0,0.0,1.0,2053-02-09,110000.0,RUB,,0.0,,107756.59,2023-08-21,0.0,,99.0,669.16,,,2053-02-09,,,,669.0,2023-08-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-02-09,2023-08-12,2023-08-18,1.0,11180.0,1.0,107756.59,107756.59,0.0,0.0,2023-08-12,0.0,2023-07-24,1.0,107756.59,107756.59,0.0,0.0,2023-08-12,,1.0,0.0,,,,2023-08-12,,,0,0,0,0,0,0.0,0000000
52310337,16074865,9663012,2023-08-19,395363602903740529,2023-06-23,1.0,2023-06-23,1.0,1.0,19.0,1.0,1.0,0.0,1.0,2028-06-23,299998.0,RUB,,0.0,,2767.03,2023-09-01,4919.36,2023-09-01,3.0,,,,2028-06-23,28.163,227930.23,2023-06-23,4884.0,2023-08-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-06-23,2023-08-01,2023-08-08,1.0,299998.0,1.0,288166.2,288166.2,0.0,0.0,2023-08-01,0.0,2023-06-23,1.0,288166.2,288166.2,0.0,0.0,2023-08-01,,1.0,0.0,,,,2023-08-01,,,0,0,0,0,0,0.0,000
52310337,16074865,9663012,2023-08-19,649337003611438824,2023-02-17,1.0,2023-02-17,1.0,5.0,19.0,0.0,1.0,0.0,1.0,2053-02-17,51000.0,RUB,,0.0,,50828.92,2023-08-21,0.0,,99.0,1500.0,,,2053-02-17,,,,1500.0,2023-08-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-02-17,2023-08-01,2023-08-08,1.0,2222.6,1.0,50828.92,50828.92,0.0,0.0,2023-08-01,0.0,2023-07-20,1.0,50828.92,50828.92,0.0,0.0,2023-08-01,,1.0,0.0,,,,2023-08-01,,,0,0,0,0,0,0.0,0000000
52310337,16074865,9663012,2023-08-19,725878747171954070,2023-07-11,1.0,2023-07-11,1.0,1.0,19.0,1.0,1.0,0.0,1.0,2028-06-26,299998.0,RUB,,0.0,,5533.43,2023-08-25,2431.38,2023-08-25,3.0,,,,2028-06-26,28.788,212934.58,2023-07-11,4905.0,2023-07-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-07-11,2023-07-25,2023-08-06,1.0,299998.0,1.0,294346.05,294346.05,0.0,0.0,2023-07-25,0.0,2023-07-11,1.0,294346.05,294346.05,0.0,0.0,2023-07-25,,1.0,0.0,,,,2023-07-25,,,0,0,0,0,0,0.0,-0
52310337,16074865,9663012,2023-08-19,971832797768680932,2020-02-26,1.0,2020-02-26,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2022-01-23,39990.0,RUB,,0.0,,,,,,,,,,,30.04,,2022-01-23,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2022-01-23,,,,,,2020-02-26,2022-01-23,2022-01-25,0.0,39990.0,1.0,0.0,0.0,0.0,0.0,2022-01-23,,,1.0,0.0,0.0,0.0,0.0,2022-01-23,,1.0,0.0,0.0,0.0,0.0,2022-01-23,,,0,0,0,0,0,0.0,CCCCCCCCCCCCCCCCCCCC00000000000000000000000
52310337,16074865,9663012,2023-08-19,744644888674848018,2020-03-15,1.0,2020-03-15,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2022-03-29,67744.0,RUB,,0.0,,,,,,,,,,,17.217,13059.61,2022-03-29,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2022-03-29,,,,,,2020-03-15,2022-03-29,2022-04-01,0.0,67744.0,1.0,0.0,0.0,0.0,0.0,2022-03-29,,,1.0,0.0,0.0,0.0,0.0,2022-03-29,,1.0,0.0,0.0,0.0,0.0,2022-03-29,,,2,0,0,0,0,3291.02,CCCCCCCCCCCCCCCCCC001010000000000000000000
52310337,16074865,9663012,2023-08-19,904552235827933293,2023-04-05,1.0,2023-04-05,1.0,1.0,19.0,1.0,1.0,0.0,1.0,2028-03-27,200000.0,RUB,,0.0,,0.0,,,,,,,,,31.479,191799.65,2023-04-05,0.0,2023-06-23,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-23,,,,,,2023-04-05,2023-06-23,2023-07-01,0.0,200000.0,1.0,0.0,0.0,0.0,0.0,2023-06-23,,,1.0,0.0,0.0,0.0,0.0,2023-06-23,,1.0,0.0,0.0,0.0,0.0,2023-06-23,,,0,0,0,0,0,0.0,CCC00
