application_id,client_id,equifax_id,reporting_dt,account_uid,fund_date,trade_owner_indic,trade_opened_dt,trade_trade_type_code,trade_loan_kind_code,trade_acct_type1,trade_is_consumer_loan,trade_has_card,trade_is_novation,trade_is_money_source,trade_close_dt,account_amt_credit_limit,account_amt_currency_code,account_amt_ensured_amt,coborrower_has_solidary,coborrower_solidary_num,paymnt_condition_principal_terms_amt,paymnt_condition_principal_terms_amt_dt,paymnt_condition_interest_terms_amt,paymnt_condition_interest_terms_amt_dt,paymnt_condition_terms_frequency,paymnt_condition_min_paymt,paymnt_condition_grace_start_dt,paymnt_condition_grace_end_dt,paymnt_condition_interest_payment_due_date,overall_val_credit_total_amt,overall_val_credit_total_monetary_amt,overall_val_credit_total_amt_date,month_aver_paymt_aver_paymt_amt,month_aver_paymt_calc_date,has_collaterals,has_guarantees,has_indie_guarantees,collat_insured_insur_sign,collat_insured_insur_limit,collat_insured_currency_code,collat_insured_has_franchise,collat_insured_insur_start_dt,collat_insured_insur_end_dt,collat_insured_insur_fact_end_dt,collat_insured_insur_end_reason,colat_repaid,collat_repay_code,collat_repay_dt,collat_repay_amt,loan_indicator,loan_indicator_dt,legal_items_has_legal_dispute,legal_items_court_act_dt,legal_items_court_act_effect_code,hold_code,hold_dt,file_since_dt,last_updated_dt,last_uploaded_dt,arrear_sign,arrear_start_amt_outstanding,arrear_last_payment_due_code,arrear_amt_outstanding,arrear_principal_outstanding,arrear_int_outstanding,arrear_other_amt_outstanding,arrear_calc_date,arrear_unconfirm_grace,due_arrear_start_dt,due_arrear_last_payment_due_code,due_arrear_amt_outstanding,due_arrear_principal_outstanding,due_arrear_int_outstanding,due_arrear_other_amtoutstanding,due_arrear_calc_date,past_due_dt,past_due_last_payment_due_code,past_due_amt_past_due,past_due_principal_amt_past_due,past_due_int_amt_past_due,past_due_other_amt_past_due,past_due_calc_date,past_due_principal_missed_date,past_due_int_missed_date,delay5,delay30,delay60,delay90,delay_more,cred_max_overdue,attr_value
52383345,16090447,9711410,2023-08-21,756204730425683339,2020-10-16,1.0,2020-10-16,1.0,5.0,19.0,1.0,1.0,0.0,0.0,2021-05-11,30000.0,RUB,,0.0,,,,,,,,,,,27.078,,2021-05-15,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2021-05-11,,,,,,2020-10-17,2021-05-15,2021-05-18,0.0,30000.0,1.0,0.0,0.0,0.0,0.0,2021-05-11,,,1.0,0.0,0.0,0.0,0.0,2021-05-11,,1.0,0.0,0.0,0.0,0.0,2021-05-11,,,0,0,0,0,0,0.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000
52383345,16090447,9711410,2023-08-21,326720368886736845,2022-07-18,1.0,2022-07-18,1.0,5.0,19.0,1.0,1.0,0.0,1.0,2050-01-01,60000.0,RUB,,,,1651.68,2023-08-31,3003.23,2023-08-31,99.0,1747.33,2023-07-02,2023-10-31,2050-01-01,28.891,37506.93,2023-08-12,1747.0,2023-08-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2022-07-18,2023-08-12,2023-08-14,1.0,280.0,1.0,64989.19,59995.36,4993.83,0.0,2023-08-12,0.0,2022-07-20,1.0,64989.19,59995.36,4993.83,0.0,2023-08-12,,1.0,0.0,,,,2023-08-12,,,1,0,0,0,0,622.97,00000000000100
52383345,16090447,9711410,2023-08-21,344012756777631025,2022-09-13,1.0,2022-09-11,1.0,5.0,15.0,1.0,1.0,0.0,1.0,2260-12-31,20000.0,RUB,,,,599.95,2023-09-20,489.17,2023-09-20,3.0,100.0,2023-08-01,2023-08-31,2090-01-01,33.382,250717.12,2022-09-11,100.0,2023-08-06,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2022-09-13,2023-08-10,2023-08-14,1.0,100.0,0.0,20158.45,19998.42,160.03,0.0,2023-08-10,0.0,2023-08-10,0.0,20158.45,19998.42,160.03,0.0,2023-08-10,,0.0,0.0,,,,2023-08-10,,,0,0,0,0,0,0.0,000000000000
52383345,16090447,9711410,2023-08-21,735850272477643344,2018-12-10,1.0,2018-12-10,1.0,1.0,99.0,1.0,0.0,0.0,1.0,2025-12-10,506319.0,RUB,,,,6634.5,2023-09-11,2145.5,2023-09-11,3.0,,,,2025-12-10,19.089,230871.18,2023-08-12,8768.0,2023-08-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2018-12-10,2023-08-12,2023-08-14,1.0,506319.0,1.0,214801.83,214667.73,134.1,0.0,2023-08-12,0.0,2018-12-10,1.0,214801.83,214667.73,134.1,0.0,2023-08-12,,1.0,0.0,,,,2023-08-12,,,7,0,0,0,0,5930.49,000000000000000011111010100000000000000000000000000000000
52383345,16090447,9711410,2023-08-21,885094352549559432,2020-03-01,1.0,2020-03-01,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2021-09-01,107163.0,RUB,,0.0,,,,,,,,,,,13.531,,2021-03-27,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2021-03-27,,,,,,2020-04-03,2021-03-27,2021-03-30,0.0,107163.0,1.0,0.0,0.0,0.0,0.0,2021-03-27,,,1.0,0.0,0.0,0.0,0.0,2021-03-27,,1.0,0.0,0.0,0.0,0.0,2021-03-27,,,0,0,0,0,0,0.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000-
52383345,16090447,9711410,2023-08-21,87080863954772999,2022-06-16,1.0,2022-06-16,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2024-01-16,124505.41,RUB,0.0,,,7175.2,2023-09-18,759.87,2023-09-18,3.0,,,,2024-01-16,23.929,26301.52,2022-06-16,7943.0,2023-08-16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2022-06-16,2023-08-16,2023-08-17,1.0,124505.41,1.0,37434.53,37434.53,0.0,0.0,2023-08-16,0.0,2022-06-16,1.0,37434.53,37434.53,0.0,0.0,2023-08-16,2022-12-16,1.0,0.0,,,,2023-08-16,,,1,0,0,0,0,43.26,000000001000000
52383345,16090447,9711410,2023-08-21,33451266453524390,2016-08-27,1.0,2016-08-27,1.0,5.0,19.0,1.0,1.0,0.0,0.0,2099-12-31,0.0,RUB,,0.0,,,,,,,,,,,19.474,,2020-10-16,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2020-10-16,,,,,,2016-12-26,2020-10-16,2020-10-21,0.0,59000.0,1.0,0.0,0.0,0.0,0.0,2020-10-16,,,1.0,0.0,0.0,0.0,0.0,2020-10-16,,1.0,0.0,0.0,0.0,0.0,2020-10-16,,,0,0,0,0,0,0.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000000000000000000000000000000000000000----
52383345,16090447,9711410,2023-08-21,990198407924607271,2020-02-03,1.0,2020-02-03,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2026-02-03,455600.0,RUB,,0.0,,,,,,,,,,,16.852,,2021-04-05,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2021-04-05,,,,,,2020-02-03,2021-04-05,2021-04-08,0.0,455600.0,1.0,0.0,0.0,0.0,0.0,2021-04-05,,,1.0,0.0,0.0,0.0,0.0,2021-04-05,,1.0,0.0,0.0,0.0,0.0,2021-04-05,,,0,0,0,0,0,0.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000000000
52383345,16090447,9711410,2023-08-21,328605507089498818,2022-06-26,1.0,2022-06-26,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-06-26,21618.0,RUB,0.0,,,0.0,,,,,,,,,19.557,2050.58,2023-02-27,0.0,2023-02-27,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-02-28,,,,,,2022-06-26,2023-02-28,2023-04-20,0.0,21618.0,1.0,0.0,0.0,0.0,0.0,2023-02-28,,,1.0,0.0,0.0,0.0,0.0,2023-02-28,,1.0,0.0,0.0,0.0,0.0,2023-02-28,,,1,0,0,0,0,1666.85,CCCCCCC00000100
52383345,16090447,9711410,2023-08-21,63185362105431120,2022-12-11,1.0,2022-12-08,1.0,5.0,15.0,1.0,1.0,0.0,1.0,2260-12-31,100000.0,RUB,,0.0,,2987.65,2023-08-21,2619.85,2023-08-21,3.0,100.0,2023-08-01,2023-08-31,2090-01-01,33.934,511687.34,2022-12-08,100.0,2023-07-31,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2022-12-03,2023-08-03,2023-08-08,1.0,4277.9,0.0,99989.54,99989.54,0.0,0.0,2023-08-03,0.0,2023-08-03,0.0,99989.54,99989.54,0.0,0.0,2023-08-03,,0.0,0.0,,,,2023-08-03,,,0,0,0,0,0,0.0,000000000
52383345,16090447,9711410,2023-08-21,852990446396591534,2022-03-23,1.0,2022-03-23,1.0,5.0,99.0,1.0,1.0,0.0,1.0,2260-12-31,50000.0,RUB,,,,600.0,2023-08-16,0.0,2023-08-16,3.0,,,,,34.64,670930.0,2022-03-23,600.0,2023-07-21,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2022-03-24,2023-08-03,2023-08-07,1.0,6796.8,1.0,49907.36,49650.68,0.0,256.68,2023-08-02,0.0,2023-06-21,1.0,49907.36,49650.68,0.0,256.68,2023-08-02,,1.0,0.0,,,,2023-08-02,,,0,0,0,0,0,0.0,000000000000000000
52383345,16090447,9711410,2023-08-21,591720118528204302,2022-04-28,1.0,2022-04-28,1.0,1.0,99.0,1.0,0.0,0.0,1.0,2024-04-29,100000.0,RUB,,0.0,,0.0,,,,,,,,,37.837,28719.29,2023-02-27,0.0,2023-02-27,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-02-27,,,,,,2022-04-28,2023-02-27,2023-03-01,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,2023-02-27,,,1.0,0.0,0.0,0.0,0.0,2023-02-27,,1.0,0.0,0.0,0.0,0.0,2023-02-27,,,0,0,0,0,0,0.0,CCCCCCC0000000000
52383345,16090447,9711410,2023-08-21,54109371507926539,2022-10-19,1.0,2022-10-19,1.0,5.0,19.0,1.0,1.0,0.0,1.0,2050-01-01,70000.0,RUB,,,,1427.12,2023-08-31,3218.2,2023-08-31,99.0,2037.18,2023-07-02,2023-10-31,2050-01-01,35.888,54266.98,2023-08-12,2037.0,2023-08-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2022-10-19,2023-08-12,2023-08-15,1.0,5050.0,1.0,76542.57,69948.77,6593.8,0.0,2023-08-12,0.0,2022-10-21,1.0,76542.57,69948.77,6593.8,0.0,2023-08-12,,1.0,0.0,,,,2023-08-12,,,0,0,0,0,0,0.0,00000000000
52383345,16090447,9711410,2023-08-21,163245121537186656,2023-01-29,1.0,2023-01-26,1.0,4.0,19.0,1.0,1.0,0.0,1.0,2260-12-31,20000.0,RUB,,0.0,,0.0,,,,,,,,,32.956,5517.19,2023-08-16,0.0,2023-08-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-01-26,2023-08-17,2023-08-20,1.0,20000.0,1.0,19933.02,19933.02,0.0,0.0,2023-08-17,0.0,2023-04-14,1.0,19933.02,19933.02,0.0,0.0,2023-08-17,,1.0,0.0,,,,2023-08-17,,,3,0,0,0,0,331.05,01110000
52383345,16090447,9711410,2023-08-21,278601639191087807,2023-02-27,1.0,2023-02-27,1.0,1.0,99.0,1.0,0.0,0.0,1.0,2028-02-28,941957.41,RUB,,0.0,,12261.07,2023-08-28,8098.93,2023-08-28,3.0,,,,2028-02-28,20.911,673997.37,2023-08-12,23318.0,2023-08-12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-02-27,2023-08-12,2023-08-14,1.0,941957.41,1.0,902073.06,891294.59,10778.47,0.0,2023-08-12,0.0,2023-02-27,1.0,902073.06,891294.59,10778.47,0.0,2023-08-12,,1.0,0.0,,,,2023-08-12,,,1,0,0,0,0,12574.07,0000100
52383345,16090447,9711410,2023-08-21,988930231241808618,2023-08-08,1.0,2023-08-08,1.0,3.0,19.0,1.0,0.0,0.0,1.0,2023-08-29,9000.0,RUB,,0.0,,0.0,,9000.0,2023-08-29,99.0,,,,,0.0,0.0,2023-08-08,9000.0,2023-08-08,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-08-08,2023-08-08,2023-08-10,1.0,9000.0,1.0,9000.0,9000.0,0.0,0.0,2023-08-08,0.0,2023-08-08,1.0,9000.0,9000.0,0.0,0.0,2023-08-08,,1.0,0.0,,,,2023-08-08,,,0,0,0,0,0,0.0,0
52383345,16090447,9711410,2023-08-21,999293120508236685,2023-08-13,1.0,2023-08-13,1.0,3.0,99.0,1.0,0.0,0.0,1.0,2023-09-06,30000.0,RUB,,0.0,,30000.0,2023-09-06,5760.0,2023-09-06,99.0,,,,,292.0,5760.0,2023-08-13,35760.0,2023-08-13,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-08-13,2023-08-13,2023-08-14,1.0,30000.0,,30000.0,30000.0,0.0,0.0,2023-08-13,0.0,2023-08-14,,30000.0,30000.0,0.0,0.0,2023-08-13,,,0.0,,,,2023-08-13,,,0,0,0,0,0,0.0,0
