application_id,client_id,equifax_id,reporting_dt,account_uid,fund_date,trade_owner_indic,trade_opened_dt,trade_trade_type_code,trade_loan_kind_code,trade_acct_type1,trade_is_consumer_loan,trade_has_card,trade_is_novation,trade_is_money_source,trade_close_dt,account_amt_credit_limit,account_amt_currency_code,account_amt_ensured_amt,coborrower_has_solidary,coborrower_solidary_num,paymnt_condition_principal_terms_amt,paymnt_condition_principal_terms_amt_dt,paymnt_condition_interest_terms_amt,paymnt_condition_interest_terms_amt_dt,paymnt_condition_terms_frequency,paymnt_condition_min_paymt,paymnt_condition_grace_start_dt,paymnt_condition_grace_end_dt,paymnt_condition_interest_payment_due_date,overall_val_credit_total_amt,overall_val_credit_total_monetary_amt,overall_val_credit_total_amt_date,month_aver_paymt_aver_paymt_amt,month_aver_paymt_calc_date,has_collaterals,has_guarantees,has_indie_guarantees,collat_insured_insur_sign,collat_insured_insur_limit,collat_insured_currency_code,collat_insured_has_franchise,collat_insured_insur_start_dt,collat_insured_insur_end_dt,collat_insured_insur_fact_end_dt,collat_insured_insur_end_reason,colat_repaid,collat_repay_code,collat_repay_dt,collat_repay_amt,loan_indicator,loan_indicator_dt,legal_items_has_legal_dispute,legal_items_court_act_dt,legal_items_court_act_effect_code,hold_code,hold_dt,file_since_dt,last_updated_dt,last_uploaded_dt,arrear_sign,arrear_start_amt_outstanding,arrear_last_payment_due_code,arrear_amt_outstanding,arrear_principal_outstanding,arrear_int_outstanding,arrear_other_amt_outstanding,arrear_calc_date,arrear_unconfirm_grace,due_arrear_start_dt,due_arrear_last_payment_due_code,due_arrear_amt_outstanding,due_arrear_principal_outstanding,due_arrear_int_outstanding,due_arrear_other_amtoutstanding,due_arrear_calc_date,past_due_dt,past_due_last_payment_due_code,past_due_amt_past_due,past_due_principal_amt_past_due,past_due_int_amt_past_due,past_due_other_amt_past_due,past_due_calc_date,past_due_principal_missed_date,past_due_int_missed_date,delay5,delay30,delay60,delay90,delay_more,cred_max_overdue,attr_value
52280016,13881543,9641110,2023-08-17,351450992412831826,2021-07-01,1.0,2021-07-01,1.0,1.0,15.0,1.0,1.0,0.0,1.0,2026-06-28,522000.0,RUB,,,,5740.76,2023-08-28,1430.24,2023-08-28,3.0,0.0,,,2026-06-28,14.679,163407.98,2023-08-14,14341.0,2023-08-14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2021-07-04,2023-08-14,2023-08-17,1.0,522000.0,,231893.41,230283.31,1543.39,66.71,2023-08-14,0.0,2021-07-01,,224736.98,224531.86,138.41,66.71,2023-08-14,2023-07-28,,7156.43,5751.45,1404.98,0.0,2023-08-14,2023-07-28,2023-07-28,1,13,2,0,0,15469.87,22222210002333310321000000
52280016,13881543,9641110,2023-08-17,160781282723431394,2021-09-26,1.0,2021-09-26,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2026-04-15,116000.0,RUB,,0.0,,,,,,,,,,,18.646,,2022-10-22,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2022-10-21,,,,,,2021-09-26,2022-10-22,2022-10-25,0.0,116000.0,1.0,0.0,0.0,0.0,0.0,2022-10-21,,,1.0,0.0,0.0,0.0,0.0,2022-10-21,,1.0,0.0,0.0,0.0,0.0,2022-10-21,,,1,5,3,0,0,3788.27,CCCCCCCCCC32032202322000
52280016,13881543,9641110,2023-08-17,838606516330818720,2023-03-01,1.0,2023-03-01,1.0,3.0,99.0,1.0,0.0,0.0,1.0,2023-03-31,9000.0,RUB,,,,0.0,1900-02-01,2700.0,2023-03-31,7.0,,,,,365.0,11700.0,2023-03-01,0.0,2023-04-16,0.0,0.0,0.0,,,,,,,,,,,,,99.0,2023-04-15,,,,,,2023-03-08,2023-04-16,2023-04-16,0.0,9000.0,1.0,0.0,0.0,0.0,0.0,2023-04-15,,,1.0,0.0,0.0,0.0,0.0,2023-04-15,,1.0,0.0,0.0,0.0,0.0,2023-04-15,,,0,1,0,0,0,9000.0,CCCC20
52280016,13881543,9641110,2023-08-17,680375305550120670,2023-04-15,1.0,2023-04-15,1.0,3.0,99.0,1.0,1.0,0.0,1.0,2023-05-15,9900.0,RUB,,0.0,,9900.0,2023-05-15,495.0,2023-05-15,7.0,,,,2023-05-15,365.0,12870.0,2023-04-15,0.0,2023-04-20,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-04-20,,,,,,2023-04-13,2023-04-20,2023-04-21,0.0,9900.0,1.0,0.0,0.0,0.0,0.0,2023-04-20,,,1.0,0.0,0.0,0.0,0.0,2023-04-20,,1.0,0.0,0.0,0.0,0.0,2023-04-20,,,0,0,0,0,0,0.0,CCCCC
52280016,13881543,9641110,2023-08-17,57375350513561322,2023-04-15,1.0,2023-04-15,1.0,3.0,99.0,1.0,0.0,0.0,1.0,2023-05-16,20000.0,RUB,,,,0.0,,6200.0,2023-05-16,7.0,,,,,365.0,26200.0,2023-04-15,3835.62,2023-07-15,0.0,0.0,0.0,,,,,,,,,,,,,99.0,2023-07-13,,,,,,2023-04-16,2023-07-15,2023-07-16,0.0,20000.0,1.0,0.0,0.0,0.0,0.0,2023-07-13,,,1.0,0.0,0.0,0.0,0.0,2023-07-13,,1.0,0.0,0.0,0.0,0.0,2023-07-13,,,0,0,1,0,0,20000.0,C3320
52280016,13881543,9641110,2023-08-17,757606631355279638,2016-04-26,1.0,2016-04-26,1.0,1.0,15.0,1.0,0.0,0.0,0.0,2017-03-02,58632.0,RUB,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2017-03-02,,,,,,2016-04-29,2017-03-03,2017-03-06,0.0,58632.0,1.0,0.0,0.0,0.0,0.0,2017-03-02,,,1.0,0.0,0.0,0.0,0.0,2017-03-02,,1.0,0.0,0.0,0.0,0.0,2017-03-02,,,3,2,0,0,0,6353.73,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC02211001100
52280016,13881543,9641110,2023-08-17,126562050586320198,2022-11-01,1.0,2022-11-01,1.0,3.0,19.0,1.0,0.0,0.0,0.0,2023-04-18,10000.0,RUB,,0.0,,,,,,,,,,,365.0,21200.31,2022-11-13,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,1.0,2022-11-13,,,,,,2022-11-01,2022-11-13,2022-11-14,0.0,10000.0,1.0,0.0,0.0,0.0,0.0,2022-11-13,,,1.0,0.0,0.0,0.0,0.0,2022-11-13,,1.0,0.0,0.0,0.0,0.0,2022-11-13,,,0,0,0,0,0,0.0,CCCCCCCCCC
52280016,13881543,9641110,2023-08-17,361098524463590411,2023-01-30,1.0,2023-01-30,1.0,3.0,19.0,1.0,0.0,0.0,,2024-01-25,10043.5,RUB,,0.0,,842.41,2023-08-28,85.27,2023-08-28,2.0,,,,2024-01-25,30.09,1688.71,2023-01-30,977.68,2023-01-30,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-01-30,2023-08-15,2023-08-16,1.0,10043.5,1.0,5314.78,5263.66,51.12,0.0,2023-08-15,,2023-08-15,1.0,5314.78,5263.66,51.12,0.0,2023-08-15,,1.0,0.0,,,,2023-08-15,,,0,0,0,1,0,8501.14,00443100
52280016,13881543,9641110,2023-08-17,115523866761032152,2023-04-20,1.0,2023-04-20,1.0,3.0,19.0,1.0,0.0,0.0,,2023-10-17,15000.0,RUB,,0.0,,1375.79,2023-08-18,1391.42,2023-08-18,2.0,,,,2023-10-17,365.0,18206.53,2023-04-20,5534.42,2023-04-20,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-04-20,2023-08-15,2023-08-16,1.0,15000.0,1.0,10482.13,9276.12,1206.01,0.0,2023-08-15,,2023-08-15,1.0,10482.13,9276.12,1206.01,0.0,2023-08-15,,1.0,0.0,,,,2023-08-15,,,0,0,0,1,0,15000.0,04320
52280016,13881543,9641110,2023-08-17,660325685351544230,2023-04-22,1.0,2023-04-22,1.0,3.0,19.0,1.0,1.0,0.0,1.0,2023-05-13,5000.0,RUB,,0.0,,0.0,,,,,,,,,0.0,0.0,2023-04-22,0.0,2023-06-10,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-10,,,,,,2023-04-22,2023-06-10,2023-06-12,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,2023-06-10,,,1.0,0.0,0.0,0.0,0.0,2023-06-10,,1.0,0.0,0.0,0.0,0.0,2023-06-10,,,0,1,0,0,0,5050.0,CC220
