application_id,client_id,equifax_id,reporting_dt,account_uid,fund_date,trade_owner_indic,trade_opened_dt,trade_trade_type_code,trade_loan_kind_code,trade_acct_type1,trade_is_consumer_loan,trade_has_card,trade_is_novation,trade_is_money_source,trade_close_dt,account_amt_credit_limit,account_amt_currency_code,account_amt_ensured_amt,coborrower_has_solidary,coborrower_solidary_num,paymnt_condition_principal_terms_amt,paymnt_condition_principal_terms_amt_dt,paymnt_condition_interest_terms_amt,paymnt_condition_interest_terms_amt_dt,paymnt_condition_terms_frequency,paymnt_condition_min_paymt,paymnt_condition_grace_start_dt,paymnt_condition_grace_end_dt,paymnt_condition_interest_payment_due_date,overall_val_credit_total_amt,overall_val_credit_total_monetary_amt,overall_val_credit_total_amt_date,month_aver_paymt_aver_paymt_amt,month_aver_paymt_calc_date,has_collaterals,has_guarantees,has_indie_guarantees,collat_insured_insur_sign,collat_insured_insur_limit,collat_insured_currency_code,collat_insured_has_franchise,collat_insured_insur_start_dt,collat_insured_insur_end_dt,collat_insured_insur_fact_end_dt,collat_insured_insur_end_reason,colat_repaid,collat_repay_code,collat_repay_dt,collat_repay_amt,loan_indicator,loan_indicator_dt,legal_items_has_legal_dispute,legal_items_court_act_dt,legal_items_court_act_effect_code,hold_code,hold_dt,file_since_dt,last_updated_dt,last_uploaded_dt,arrear_sign,arrear_start_amt_outstanding,arrear_last_payment_due_code,arrear_amt_outstanding,arrear_principal_outstanding,arrear_int_outstanding,arrear_other_amt_outstanding,arrear_calc_date,arrear_unconfirm_grace,due_arrear_start_dt,due_arrear_last_payment_due_code,due_arrear_amt_outstanding,due_arrear_principal_outstanding,due_arrear_int_outstanding,due_arrear_other_amtoutstanding,due_arrear_calc_date,past_due_dt,past_due_last_payment_due_code,past_due_amt_past_due,past_due_principal_amt_past_due,past_due_int_amt_past_due,past_due_other_amt_past_due,past_due_calc_date,past_due_principal_missed_date,past_due_int_missed_date,delay5,delay30,delay60,delay90,delay_more,cred_max_overdue,attr_value
52980814,16195934,11524596,2023-09-11,398870150501940011,2023-01-04,1.0,2023-01-04,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-06-04,4562.74,RUB,0.0,0.0,,0.0,,,,,,,,,25.551,179.1,2023-04-05,0.0,2023-04-05,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-04-05,,,,,,2023-01-04,2023-04-05,2023-04-07,0.0,4562.74,1.0,0.0,0.0,0.0,0.0,2023-04-05,,,1.0,0.0,0.0,0.0,0.0,2023-04-05,2023-04-04,1.0,0.0,0.0,0.0,0.0,2023-04-05,,,0,0,0,0,0,0.0,CCCCCC000
52980814,16195934,11524596,2023-09-11,119851486616061566,2023-01-22,1.0,2023-01-22,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-06-22,4055.77,RUB,0.0,0.0,,0.0,,,,,,,,,26.23,160.8,2023-03-21,0.0,2023-03-21,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-03-21,,,,,,2023-01-22,2023-03-21,2023-03-24,0.0,4055.77,1.0,0.0,0.0,0.0,0.0,2023-03-21,,,1.0,0.0,0.0,0.0,0.0,2023-03-21,,1.0,0.0,0.0,0.0,0.0,2023-03-21,,,0,0,0,0,0,0.0,CCCCCCC00
52980814,16195934,11524596,2023-09-11,209698678516245983,2023-07-24,1.0,2023-07-24,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2024-07-24,10341.26,RUB,0.0,,,759.92,2023-09-14,227.48,2023-09-14,3.0,,,,2024-07-24,26.015,1651.07,2023-07-24,987.0,2023-08-14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-07-24,2023-08-14,2023-08-15,1.0,10341.26,1.0,10341.26,10341.26,0.0,0.0,2023-08-14,0.0,2023-07-24,1.0,10341.26,10341.26,0.0,0.0,2023-08-14,,1.0,0.0,,,,2023-08-14,,,0,0,0,0,0,0.0,-0-
52980814,16195934,11524596,2023-09-11,691083156728365994,2023-02-15,1.0,2023-02-15,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2025-03-15,1011.12,RUB,0.0,0.0,,34.5,2023-09-15,19.12,2023-09-15,3.0,,,,2025-03-17,27.47,327.55,2023-02-15,51.0,2023-08-15,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-02-15,2023-08-15,2023-08-16,1.0,1011.12,1.0,816.58,816.58,0.0,0.0,2023-08-15,0.0,2023-02-15,1.0,816.58,816.58,0.0,0.0,2023-08-15,2023-05-15,1.0,0.0,,,,2023-08-15,,,1,0,0,0,0,32.13,-0001000
52980814,16195934,11524596,2023-09-11,164645342099072715,2023-07-14,1.0,2023-07-14,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2024-07-14,15511.89,RUB,0.0,0.0,,1164.96,2023-09-14,316.14,2023-09-14,3.0,,,,2024-07-15,26.031,2274.71,2023-07-14,1359.0,2023-08-14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-07-14,2023-08-14,2023-08-15,1.0,15511.89,1.0,14372.01,14372.01,0.0,0.0,2023-08-14,0.0,2023-07-14,1.0,14372.01,14372.01,0.0,0.0,2023-08-14,,1.0,0.0,,,,2023-08-14,,,0,0,0,0,0,0.0,-00
52980814,16195934,11524596,2023-09-11,239241849501704443,2023-03-14,1.0,2023-03-14,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2025-05-14,1520.91,RUB,0.0,0.0,,48.03,2023-09-14,30.32,2023-09-14,3.0,,,,2025-05-14,27.653,518.36,2023-03-14,78.0,2023-05-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-03-14,2023-08-14,2023-08-15,1.0,1520.91,1.0,1294.71,1294.71,0.0,0.0,2023-08-14,0.0,2023-03-14,1.0,1294.71,1294.71,0.0,0.0,2023-08-14,2023-05-15,1.0,0.0,,,,2023-08-14,,,1,0,0,0,0,44.85,-000100
52980814,16195934,11524596,2023-09-11,377060140133895570,2023-04-01,1.0,2023-04-01,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2024-01-01,1025.38,RUB,0.0,0.0,,116.32,2023-10-02,10.09,2023-10-02,3.0,,,,2024-01-09,25.648,112.7,2023-04-01,102.0,2023-09-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-04-01,2023-09-01,2023-09-02,1.0,1025.38,1.0,480.18,480.18,0.0,0.0,2023-09-01,0.0,2023-04-01,1.0,480.18,480.18,0.0,0.0,2023-09-01,2023-08-01,1.0,0.0,,,,2023-09-01,,,1,0,0,0,0,104.86,000010
52980814,16195934,11524596,2023-09-11,525079598774679004,2022-11-08,1.0,2022-11-08,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-03-08,4044.49,RUB,0.0,0.0,,0.0,,,,,,,,,23.407,190.34,2022-12-05,0.0,2023-01-04,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-01-04,,,,,,2022-11-08,2023-01-04,2023-01-11,0.0,4044.49,1.0,0.0,0.0,0.0,0.0,2023-01-04,,,1.0,0.0,0.0,0.0,0.0,2023-01-04,,1.0,0.0,0.0,0.0,0.0,2023-01-04,,,0,0,0,0,0,0.0,CCCCCCCCC00
52980814,16195934,11524596,2023-09-11,987503138552737483,2023-03-29,1.0,2023-03-29,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-11-29,1533.74,RUB,0.0,0.0,,197.38,2023-09-29,13.17,2023-09-29,3.0,,,,2023-11-29,25.735,151.76,2023-03-29,211.0,2023-05-05,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-03-29,2023-08-29,2023-08-31,1.0,1533.74,1.0,606.48,606.48,0.0,0.0,2023-08-29,0.0,2023-03-29,1.0,606.48,606.48,0.0,0.0,2023-08-29,2023-05-02,1.0,0.0,,,,2023-08-29,,,1,0,0,0,0,157.94,-000100
52980814,16195934,11524596,2023-09-11,890134228486497895,2023-03-21,1.0,2023-03-21,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2025-03-21,4067.11,RUB,0.0,0.0,,142.85,2023-09-21,79.5,2023-09-21,3.0,,,,2025-03-21,27.662,1275.22,2023-03-21,223.0,2023-04-27,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-03-21,2023-08-21,2023-08-22,1.0,4067.11,1.0,3395.03,3395.03,0.0,0.0,2023-08-21,0.0,2023-03-21,1.0,3395.03,3395.03,0.0,0.0,2023-08-21,2023-04-24,1.0,0.0,,,,2023-08-21,,,1,0,0,0,0,96.93,-000010
52980814,16195934,11524596,2023-09-11,579313313993837984,2023-07-14,1.0,2023-07-14,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2024-07-14,10341.26,RUB,0.0,0.0,,776.64,2023-09-14,210.76,2023-09-14,3.0,,,,2024-07-15,26.031,1516.46,2023-07-14,906.0,2023-08-14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-07-14,2023-08-14,2023-08-15,1.0,10341.26,1.0,9581.34,9581.34,0.0,0.0,2023-08-14,0.0,2023-07-14,1.0,9581.34,9581.34,0.0,0.0,2023-08-14,,1.0,0.0,,,,2023-08-14,,,0,0,0,0,0,0.0,-00
