application_id,client_id,equifax_id,reporting_dt,account_uid,fund_date,trade_owner_indic,trade_opened_dt,trade_trade_type_code,trade_loan_kind_code,trade_acct_type1,trade_is_consumer_loan,trade_has_card,trade_is_novation,trade_is_money_source,trade_close_dt,account_amt_credit_limit,account_amt_currency_code,account_amt_ensured_amt,coborrower_has_solidary,coborrower_solidary_num,paymnt_condition_principal_terms_amt,paymnt_condition_principal_terms_amt_dt,paymnt_condition_interest_terms_amt,paymnt_condition_interest_terms_amt_dt,paymnt_condition_terms_frequency,paymnt_condition_min_paymt,paymnt_condition_grace_start_dt,paymnt_condition_grace_end_dt,paymnt_condition_interest_payment_due_date,overall_val_credit_total_amt,overall_val_credit_total_monetary_amt,overall_val_credit_total_amt_date,month_aver_paymt_aver_paymt_amt,month_aver_paymt_calc_date,has_collaterals,has_guarantees,has_indie_guarantees,collat_insured_insur_sign,collat_insured_insur_limit,collat_insured_currency_code,collat_insured_has_franchise,collat_insured_insur_start_dt,collat_insured_insur_end_dt,collat_insured_insur_fact_end_dt,collat_insured_insur_end_reason,colat_repaid,collat_repay_code,collat_repay_dt,collat_repay_amt,loan_indicator,loan_indicator_dt,legal_items_has_legal_dispute,legal_items_court_act_dt,legal_items_court_act_effect_code,hold_code,hold_dt,file_since_dt,last_updated_dt,last_uploaded_dt,arrear_sign,arrear_start_amt_outstanding,arrear_last_payment_due_code,arrear_amt_outstanding,arrear_principal_outstanding,arrear_int_outstanding,arrear_other_amt_outstanding,arrear_calc_date,arrear_unconfirm_grace,due_arrear_start_dt,due_arrear_last_payment_due_code,due_arrear_amt_outstanding,due_arrear_principal_outstanding,due_arrear_int_outstanding,due_arrear_other_amtoutstanding,due_arrear_calc_date,past_due_dt,past_due_last_payment_due_code,past_due_amt_past_due,past_due_principal_amt_past_due,past_due_int_amt_past_due,past_due_other_amt_past_due,past_due_calc_date,past_due_principal_missed_date,past_due_int_missed_date,delay5,delay30,delay60,delay90,delay_more,cred_max_overdue,attr_value
51620192,15663960,9193940,2023-07-23,379321507518122692,2023-05-30,1.0,2023-05-30,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-06-30,1000.0,RUB,0.0,0.0,,0.0,,,,,,,,,34.248,28.54,2023-05-30,0.0,2023-05-31,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-05-31,,,,,,2023-05-30,2023-05-31,2023-06-02,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-05-31,,,1.0,0.0,0.0,0.0,0.0,2023-05-31,,1.0,0.0,0.0,0.0,0.0,2023-05-31,,,0,0,0,0,0,0.0,CCC
51620192,15663960,9193940,2023-07-23,800479060737228875,2023-06-07,1.0,2023-06-07,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-07,1749.0,RUB,0.0,,,0.0,,,,,,,,,33.179,48.3,2023-06-07,0.0,2023-06-07,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-07,,,,,,2023-06-06,2023-06-07,2023-06-11,0.0,1749.0,1.0,0.0,0.0,0.0,0.0,2023-06-07,,,1.0,0.0,0.0,0.0,0.0,2023-06-07,,1.0,0.0,0.0,0.0,0.0,2023-06-07,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,971457825084321473,2023-06-07,1.0,2023-06-07,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-07,4000.0,RUB,0.0,,,0.0,,,,,,,,,33.178,110.46,2023-06-07,0.0,2023-06-07,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-07,,,,,,2023-06-06,2023-06-07,2023-06-11,0.0,4000.0,1.0,0.0,0.0,0.0,0.0,2023-06-07,,,1.0,0.0,0.0,0.0,0.0,2023-06-07,,1.0,0.0,0.0,0.0,0.0,2023-06-07,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,224642722480457733,2023-06-03,1.0,2023-06-03,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-03,1000.0,RUB,0.0,0.0,,0.0,,,,,,,,,33.58,2.76,2023-06-06,0.0,2023-06-06,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-06,,,,,,2023-06-03,2023-06-06,2023-06-11,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-06-06,,,1.0,0.0,0.0,0.0,0.0,2023-06-06,,1.0,0.0,0.0,0.0,0.0,2023-06-06,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,994874863650622275,2023-06-07,1.0,2023-06-07,1.0,3.0,99.0,1.0,0.0,0.0,1.0,2023-06-21,1000.0,RUB,,,,0.0,,,,,,,,,361.35,140.0,2023-06-16,0.0,2023-06-16,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-16,,,,,,2023-06-07,2023-06-19,2023-06-19,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-06-16,,,1.0,0.0,0.0,0.0,0.0,2023-06-16,,1.0,0.0,0.0,0.0,0.0,2023-06-16,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,935315492145678901,2023-06-06,1.0,2023-06-06,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-06,1000.0,RUB,0.0,0.0,,0.0,,,,,,,,,33.144,27.62,2023-06-06,0.0,2023-06-06,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-06,,,,,,2023-06-06,2023-06-06,2023-06-11,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-06-06,,,1.0,0.0,0.0,0.0,0.0,2023-06-06,,1.0,0.0,0.0,0.0,0.0,2023-06-06,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,785421694593229522,2023-06-06,1.0,2023-06-06,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-06,1000.0,RUB,0.0,0.0,,0.0,,,,,,,,,33.144,27.62,2023-06-06,0.0,2023-06-06,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-06,,,,,,2023-06-06,2023-06-06,2023-06-11,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-06-06,,,1.0,0.0,0.0,0.0,0.0,2023-06-06,,1.0,0.0,0.0,0.0,0.0,2023-06-06,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,58575769892239811,2023-01-24,1.0,2023-01-24,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-02-24,1000.0,RUB,0.0,0.0,,0.0,,,,,,,,,34.248,28.54,2023-01-24,0.0,2023-02-27,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-01-24,2023-06-30,2023-07-03,1.0,1000.0,0.0,13.67,12.28,1.39,0.0,2023-06-30,0.0,2023-01-24,0.0,1.39,0.0,1.39,0.0,2023-06-30,2023-02-27,0.0,12.28,12.28,0.0,0.0,2023-06-30,2023-02-27,,0,0,0,0,0,12.28,-654310
51620192,15663960,9193940,2023-07-23,587048102223726454,2023-06-02,1.0,2023-06-02,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-02,1000.0,RUB,0.0,0.0,,0.0,,,,,,,,,33.144,27.62,2023-06-02,0.0,2023-06-02,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-02,,,,,,2023-06-02,2023-06-02,2023-06-06,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-06-02,,,1.0,0.0,0.0,0.0,0.0,2023-06-02,,1.0,0.0,0.0,0.0,0.0,2023-06-02,,,0,0,0,0,0,0.0,CC
51620192,15663960,9193940,2023-07-23,535796207943676722,2023-06-07,1.0,2023-06-07,1.0,1.0,19.0,1.0,0.0,0.0,1.0,2023-07-07,1000.0,RUB,0.0,,,0.0,,,,,,,,,33.184,27.62,2023-06-07,0.0,2023-06-07,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2023-06-07,,,,,,2023-06-06,2023-06-07,2023-06-11,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2023-06-07,,,1.0,0.0,0.0,0.0,0.0,2023-06-07,,1.0,0.0,0.0,0.0,0.0,2023-06-07,,,0,0,0,0,0,0.0,CC
